i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:tower1_805;pos:-643.8327,33.15683,19.46075;rot:0,273.2396,0;m:tower1;scl:8,1,5;;
i:tower1_806;pos:-638.6057,33.36671,73.21992;rot:0,277.2175,0;m:tower1;scl:8,1,5;;
i:tower1_807;pos:-630.2412,33.52866,128.1958;rot:0,281.2849,0;m:tower1;scl:8,1,5;;
i:tower1_808;pos:-617.6194,33.5745,180.2392;rot:0,285.4432,0;m:tower1;scl:8,1,5;;
i:tower1_809;pos:-601.0385,33.45858,232.8023;rot:0,289.3888,0;m:tower1;scl:8,1,5;;
i:tower1_810;pos:-579.9272,33.18057,285.4511;rot:0,294.001,0;m:tower1;scl:8,1,5;;
i:tower1_811;pos:-556.1371,33.77053,332.841;rot:0,299.2819,0;m:tower1;scl:8,1,5;;
i:tower1_812;pos:-526.1832,33.48823,380.8688;rot:0,304.954,0;m:tower1;scl:8,1,5;;
i:tower1_813;pos:-492.7312,33.59055,424.0676;rot:0,310.524,0;m:tower1;scl:8,1,5;;
i:tower1_814;pos:-454.0827,33.645,464.3556;rot:0,315.1845,0;m:tower1;scl:8,1,5;;
i:tower1_815;pos:-413.2593,33.9394,501.8414;rot:0,320.8177,0;m:tower1;scl:8,1,5;;
i:tower1_816;pos:-368.8772,34.29916,534.2218;rot:0,326.3709,0;m:tower1;scl:8,1,5;;
i:tower1_817;pos:-322.1234,34.42084,562.6292;rot:0,331.2183,0;m:tower1;scl:8,1,5;;
i:tower1_818;pos:-273.5866,34.39305,586.9774;rot:0,335.4656,0;m:tower1;scl:8,1,5;;
i:tower1_819;pos:-221.8584,34.51228,607.2797;rot:0,340.9603,0;m:tower1;scl:8,1,5;;
i:tower1_820;pos:-169.4142,34.71447,623.1882;rot:0,347.0441,0;m:tower1;scl:8,1,5;;
i:tower1_821;pos:-114.9153,34.21964,632.1647;rot:0,352.1077,0;m:tower1;scl:8,1,5;;
i:tower1_822;pos:-60.98143,34.74229,637.2444;rot:0,356.6038,0;m:tower1;scl:8,1,5;;
i:tower1_823;pos:44.66832,34.79715,638.384;rot:0,2.589095,0;m:tower1;scl:8,1,5;;
i:tower1_824;pos:99.45,35.00411,634.8054;rot:0,5.355114,0;m:tower1;scl:8,1,5;;
i:tower1_825;pos:154.1949,34.98709,625.6439;rot:0,11.65512,0;m:tower1;scl:8,1,5;;
i:tower1_826;pos:206.1562,34.97041,611.9328;rot:0,18.34933,0;m:tower1;scl:8,1,5;;
i:tower1_827;pos:257.4169,34.88928,591.3552;rot:0,24.5993,0;m:tower1;scl:8,1,5;;
i:tower1_828;pos:306.5652,35.20392,565.7747;rot:0,30.85948,0;m:tower1;scl:8,1,5;;
i:tower1_829;pos:352.5505,34.84015,534.5997;rot:0,36.03685,0;m:tower1;scl:8,1,5;;
i:tower1_830;pos:394.9574,34.87462,500.7674;rot:0,40.66404,0;m:tower1;scl:8,1,5;;
i:tower1_831;pos:435.0833,35.23015,463.9656;rot:0,45.1207,0;m:tower1;scl:8,1,5;;
i:tower1_832;pos:471.8305,35.15735,423.4629;rot:0,50.21165,0;m:tower1;scl:8,1,5;;
i:tower1_833;pos:505.5797,35.17521,379.4603;rot:0,55.04143,0;m:tower1;scl:8,1,5;;
i:tower1_834;pos:535.4521,35.35875,331.6281;rot:0,60.22797,0;m:tower1;scl:8,1,5;;
i:tower1_835;pos:560.0957,35.15411,283.9562;rot:0,65.43306,0;m:tower1;scl:8,1,5;;
i:tower1_836;pos:581.682,34.98142,232.263;rot:0,70.21268,0;m:tower1;scl:8,1,5;;
i:tower1_837;pos:598.2042,34.77057,179.5151;rot:0,74.48181,0;m:tower1;scl:8,1,5;;
i:tower1_838;pos:610.5986,34.93912,125.4982;rot:0,79.65595,0;m:tower1;scl:8,1,5;;
i:tower1_839;pos:618.17,37.72335,71.08727;rot:0,84.93512,0;m:tower1;scl:8,1,5;;
i:tower1_840;pos:622.2485,40.46141,16.04397;rot:0,86.84383,0;m:tower1;scl:8,1,5;;
i:tower1_841;pos:623.8937,43.28547,-38.66374;rot:0,89.96277,0;m:tower1;scl:8,1,5;;
i:tower1_842;pos:623.7118,46.18243,-93.06241;rot:0,90.09039,0;m:tower1;scl:8,1,5;;
i:tower1_843;pos:623.4205,48.95789,-147.1043;rot:0,90.03983,0;m:tower1;scl:8,1,5;;
i:tower1_844;pos:623.3612,51.61722,-201.8674;rot:0,90.14857,0;m:tower1;scl:8,1,5;;
i:tower1_845;pos:623.2951,53.93221,-254.9752;rot:0,90.00665,0;m:tower1;scl:8,1,5;;
i:tower1_846;pos:623.4494,56.54363,-310.7802;rot:0,89.91603,0;m:tower1;scl:8,1,5;;
i:tower1_847;pos:623.3323,59.48778,-365.3983;rot:0,89.93517,0;m:tower1;scl:8,1,5;;
i:tower1_848;pos:623.2578,62.31628,-420.9116;rot:0,90.08451,0;m:tower1;scl:8,1,5;;
i:tower1_849;pos:623.7687,65.09582,-475.6277;rot:0,90.08385,0;m:tower1;scl:8,1,5;;
i:tower1_850;pos:623.6382,67.62898,-530.4488;rot:0,90.01268,0;m:tower1;scl:8,1,5;;
i:tower1_851;pos:623.8117,69.80294,-586.1166;rot:0,90.20191,0;m:tower1;scl:8,1,5;;
i:tower1_852;pos:591.8056,69.73071,-615.0319;rot:0,179.9357,0;m:tower1;scl:8,1,5;;
i:tower1_853;pos:536.0907,67.71384,-615.1255;rot:0,179.955,0;m:tower1;scl:8,1,5;;
i:tower1_854;pos:481.5875,65.09386,-615.179;rot:0,179.9639,0;m:tower1;scl:8,1,5;;
i:tower1_855;pos:426.6532,62.50796,-614.9913;rot:0,180.0537,0;m:tower1;scl:8,1,5;;
i:tower1_856;pos:371.8292,59.43891,-615.2346;rot:0,179.9429,0;m:tower1;scl:8,1,5;;
i:tower1_857;pos:317.2253,56.66564,-615.3473;rot:0,180.0308,0;m:tower1;scl:8,1,5;;
i:tower1_858;pos:262.6852,53.54458,-614.9816;rot:0,179.7383,0;m:tower1;scl:8,1,5;;
i:tower1_859;pos:207.8583,49.49604,-614.8735;rot:0,179.7869,0;m:tower1;scl:8,1,5;;
i:tower1_860;pos:152.0847,43.49148,-633.092;rot:0,179.7868,0;m:tower1;scl:8,1,5;;
i:tower1_861;pos:98.54929,39.96791,-614.8077;rot:0,180.0035,0;m:tower1;scl:8,1,5;;
i:tower1_862;pos:-181.4291,34.65403,668.6597;rot:0,167.0552,0;m:tower1;scl:8,1,5;;
i:tower1_863;pos:-238.5625,34.50094,652.2415;rot:0,160.6542,0;m:tower1;scl:8,1,5;;
i:tower1_864;pos:-294.1205,34.42957,629.7009;rot:0,155.6707,0;m:tower1;scl:8,1,5;;
i:tower1_865;pos:-346.5432,34.54581,603.6523;rot:0,151.2676,0;m:tower1;scl:8,1,5;;
i:tower1_866;pos:-396.9403,34.51976,572.5743;rot:0,146.1842,0;m:tower1;scl:8,1,5;;
i:tower1_867;pos:-444.7776,34.53094,537.5469;rot:0,141.0522,0;m:tower1;scl:8,1,5;;
i:tower1_868;pos:-488.6815,34.58347,497.823;rot:0,135.2403,0;m:tower1;scl:8,1,5;;
i:tower1_869;pos:-529.3618,34.47021,454.1501;rot:0,130.4876,0;m:tower1;scl:8,1,5;;
i:tower1_870;pos:-565.4935,34.62988,406.7699;rot:0,124.8363,0;m:tower1;scl:8,1,5;;
i:tower1_871;pos:-597.4256,34.77283,356.5092;rot:0,119.3351,0;m:tower1;scl:8,1,5;;
i:tower1_872;pos:-623.7042,34.86097,303.5748;rot:0,114.253,0;m:tower1;scl:8,1,5;;
i:tower1_873;pos:-645.6964,34.77497,249.4637;rot:0,109.582,0;m:tower1;scl:8,1,5;;
i:tower1_874;pos:-663.6151,34.94104,193.3173;rot:0,105.4289,0;m:tower1;scl:8,1,5;;
i:tower1_875;pos:-676.6913,34.93478,136.5146;rot:0,101.1268,0;m:tower1;scl:8,1,5;;
i:tower1_876;pos:162.4757,34.54015,673.2374;rot:0,191.6506,0;m:tower1;scl:8,1,5;;
i:tower1_877;pos:220.4008,34.12266,657.4497;rot:0,198.4305,0;m:tower1;scl:8,1,5;;
i:tower1_878;pos:276.6081,33.77178,635.4735;rot:0,204.6502,0;m:tower1;scl:8,1,5;;
i:tower1_879;pos:329.2848,33.81372,607.2048;rot:0,210.727,0;m:tower1;scl:8,1,5;;
i:tower1_880;pos:379.2071,33.47028,574.3567;rot:0,216.0265,0;m:tower1;scl:8,1,5;;
i:tower1_881;pos:425.6244,33.55375,537.8756;rot:0,220.7053,0;m:tower1;scl:8,1,5;;
i:tower1_882;pos:468.7429,33.40545,497.9529;rot:0,225.3846,0;m:tower1;scl:8,1,5;;
i:tower1_883;pos:508.2333,32.92787,454.1143;rot:0,230.1578,0;m:tower1;scl:8,1,5;;
i:tower1_884;pos:543.6578,32.904,406.825;rot:0,235.1273,0;m:tower1;scl:8,1,5;;
i:tower1_885;pos:575.6748,32.47004,356.921;rot:0,239.8768,0;m:tower1;scl:8,1,5;;
i:tower1_886;pos:603.33,32.44138,304.683;rot:0,245.3557,0;m:tower1;scl:8,1,5;;
i:tower1_887;pos:625.6739,32.13631,249.4526;rot:0,250.4043,0;m:tower1;scl:8,1,5;;
i:tower1_888;pos:643.6553,32.24412,193.6967;rot:0,254.3731,0;m:tower1;scl:8,1,5;;
i:tower1_889;pos:656.9189,32.04021,136.3066;rot:0,259.6165,0;m:tower1;scl:8,1,5;;
i:cylinder_890;pos:-9.057198,-40.92413,628.9858;rot:0,358.0667,0;m:cylinder;scl:7,7,7;t:grass1;;
i:cuboid_891;pos:-15.45615,-5.585333,573.0946;rot:0,7.446424,0;m:cuboid;scl:2,7,2;t:grass1;;
i:cuboid_892;pos:1.069226,-5.530279,573.5799;rot:0,349.2728,0;m:cuboid;scl:2,7,2;t:grass1;;
i:cuboid_893;pos:16.6561,-5.553203,579.204;rot:0,331.1481,0;m:cuboid;scl:2,7,2;t:grass1;;
i:cuboid_894;pos:29.862,-5.515192,589.4791;rot:0,313.2234,0;m:cuboid;scl:2,7,2;t:grass1;;
i:cuboid_895;pos:39.19084,-5.544276,603.186;rot:0,295.0609,0;m:cuboid;scl:2,7,2;t:grass1;;
i:cuboid_896;pos:43.80411,-5.521204,619.0569;rot:0,277.1504,0;m:cuboid;scl:2,7,2;t:grass1;;
i:cuboid_897;pos:-31.48853,-5.579529,577.7293;rot:0,25.0655,0;m:cuboid;scl:2,7,2;t:grass1;;
i:cuboid_898;pos:-45.28908,-5.623543,586.9873;rot:0,42.72408,0;m:cuboid;scl:2,7,2;t:grass1;;
i:cuboid_899;pos:-55.43781,-5.600296,599.9678;rot:0,61.34823,0;m:cuboid;scl:2,7,2;t:grass1;;
i:cuboid_900;pos:-61.15588,-5.559656,615.7039;rot:0,78.73398,0;m:cuboid;scl:2,7,2;t:grass1;;
i:cuboid_901;pos:-348.606,22.97037,631.0319;rot:0,164.6287,0;m:cuboid;scl:5,1,5;t:grass1;til:5,5;;
i:cuboid_902;pos:-19.82058,-5.538889,541.7234;rot:0,7.439979,0;m:cuboid;scl:4,7,2;t:grass1;;
i:cuboid_903;pos:6.823544,-5.531642,543.1519;rot:0,349.1434,0;m:cuboid;scl:4,7,2;t:grass1;;
i:cuboid_904;pos:49.63615,-5.507362,567.6907;rot:0,313.0443,0;m:cuboid;scl:4,7,2;t:grass1;;
i:cuboid_905;pos:29.5816,-5.497314,552.2502;rot:0,331.2602,0;m:cuboid;scl:4,7,2;t:grass1;;
i:cuboid_906;pos:64.16595,-5.434297,586.2254;rot:0,295.0193,0;m:cuboid;scl:4,7,2;t:grass1;;
i:cuboid_907;pos:72.81186,-5.470205,609.4528;rot:0,276.8903,0;m:cuboid;scl:4,7,2;t:grass1;;
i:cuboid_908;pos:-43.77279,-5.56622,548.1542;rot:0,25.0526,0;m:cuboid;scl:4,7,2;t:grass1;;
i:cuboid_909;pos:-65.72141,-5.540479,563.7629;rot:0,42.66061,0;m:cuboid;scl:4,7,2;t:grass1;;
i:cuboid_910;pos:-82.34654,-5.519249,586.284;rot:0,61.62292,0;m:cuboid;scl:4,7,2;t:grass1;;
i:cuboid_911;pos:-91.31184,-5.526813,611.7969;rot:0,78.55067,0;m:cuboid;scl:4,7,2;t:grass1;;
i:cuboid_912;pos:-9.56576,-5.18138,513.5966;rot:0,359.9322,0;m:cuboid;scl:5,7,5;t:stone1;;
i:cuboid_913;pos:28.04338,-5.145259,521.5959;rot:0,336.1317,0;m:cuboid;scl:5,7,5;t:stone1;;
i:cuboid_914;pos:61.85522,-5.158169,544.1411;rot:0,316.65,0;m:cuboid;scl:5,7,5;t:stone1;;
i:cuboid_915;pos:84.54874,-5.184515,576.1199;rot:0,294.4329,0;m:cuboid;scl:5,7,5;t:stone1;;
i:cuboid_916;pos:95.42826,-5.161621,615.9428;rot:0,276.2494,0;m:cuboid;scl:5,7,5;t:stone1;;
i:cuboid_917;pos:-47.17757,-5.153058,521.5438;rot:0,23.78774,0;m:cuboid;scl:5,7,5;t:stone1;;
i:cuboid_918;pos:-81.6648,-5.186522,544.0201;rot:0,42.34883,0;m:cuboid;scl:5,7,5;t:stone1;;
i:cuboid_919;pos:-107.2653,-5.157076,576.2817;rot:0,60.84324,0;m:cuboid;scl:5,7,5;t:stone1;;
i:cuboid_920;pos:-121.3786,-5.154584,615.1216;rot:0,79.09225,0;m:cuboid;scl:5,7,5;t:stone1;;
i:cuboid_921;pos:-306.4159,22.66757,644.5401;rot:0,65.50849,0;m:cuboid;scl:5,1,5;t:grass1;til:5,5;;
i:tower1_922;pos:-546.3218,35.13127,348.2833;rot:89.39542,97.50096,277.5866;m:tower1;scl:3,50,3;;
i:tower1_923;pos:-409.1968,37.85057,-510.4817;rot:87.34487,264.9076,85.52223;m:tower1;scl:3,50,3;;
i:cylinder_924;pos:-451.8924,24.3112,-617.9495;rot:280.56,91.74144,87.95987;m:cylinder;scl:5,1,5;clr:0,0,0,255;;
i:cylinder_925;pos:-504.666,24.32427,-618.0972;rot:279.7237,270.6343,269.5533;m:cylinder;scl:5,1,5;clr:0,0,0,255;;
i:cylinder_926;pos:-529.4268,24.75215,381.6567;rot:278.5371,37.87054,267.035;m:cylinder;scl:5,1,5;clr:0,0,0,255;;
i:cylinder_927;pos:-456.7089,24.52209,466.3459;rot:278.72,45.17298,270;m:cylinder;scl:5,1,5;clr:0,0,0,255;;
i:leaf3_928;pos:-482.5218,30.92958,3131.813;rot:0,359.9142,0;m:leaf3;scl:2.3,0.3,150;t:grass1;clr:26,60,255,255;;
i:cuboid_929;pos:-605.5132,24.64377,-558.6344;rot:0,0.06755134,0;m:cuboid;scl:10,1,10;t:stone1;;
i:cuboid_930;pos:-605.7735,24.64269,-459.045;rot:0,359.9683,0;m:cuboid;scl:10,1,10;t:stone1;;
i:cuboid_931;pos:-605.1613,24.59662,-359.3121;rot:0,-0.0004208804,0;m:cuboid;scl:10,1,10;t:stone1;;
i:cuboid_932;pos:-604.8718,24.55553,-259.5524;rot:0,359.9917,0;m:cuboid;scl:10,1,10;t:stone1;;
i:cuboid_933;pos:-604.827,24.58011,-160.0026;rot:0,359.9896,0;m:cuboid;scl:10,1,10;t:stone1;;
i:cuboid_934;pos:-604.5903,24.50212,-60.08828;rot:0,0.05188492,0;m:cuboid;scl:10,1,10;t:stone1;;
i:cuboid_935;pos:-604.1349,24.63126,39.60414;rot:0,0.2954656,0;m:cuboid;scl:10,1,10;t:stone1;;
i:cuboid_936;pos:-605.3263,24.49707,139.287;rot:0,0.2976247,0;m:cuboid;scl:10,1,10;t:stone1;;
i:cuboid_937;pos:-601.9571,24.62958,200.0843;rot:0,0.2709194,0;m:cuboid;scl:10,1,10;t:stone1;;
i:cuboid_938;pos:-583.6459,20.39517,245.473;rot:0,359.718,0;m:cuboid;scl:10,1,10;t:stone1;;
i:cuboid_939;pos:9.395259,109.026,662.3208;rot:0,1.523997,0;m:cuboid;scl:1,4,5;t:stone2;;
i:cuboid_940;pos:-27.42117,108.5539,661.3631;rot:0,358.1764,0;m:cuboid;scl:1,4,5;t:stone2;;
i:cuboid_941;pos:9.297361,54.27681,662.4535;rot:0,1.475793,0;m:cuboid;scl:1,1,6;t:stone2;;
i:cuboid_942;pos:-27.39999,39.50729,661.1633;rot:0,358.187,0;m:cuboid;scl:1,2,6.5;t:stone2;;
i:cuboid_943;pos:-27.42505,54.11141,661.1627;rot:0,358.1521,0;m:cuboid;scl:1,1,6;t:stone2;;
i:cuboid_944;pos:-24.39326,94.04935,661.746;rot:-3.73526E-07,358.1159,340.4;m:cuboid;scl:1,4,5;t:stone2;;
i:cuboid_945;pos:9.382066,73.98959,662.4213;rot:0,1.459373,0;m:cuboid;scl:1,3,5.5;t:stone2;;
i:cuboid_946;pos:-27.42988,73.6518,661.2217;rot:0,358.1338,0;m:cuboid;scl:1,3,5.5;t:stone2;;
i:cuboid_947;pos:-9.809978,100.504,663.8187;rot:0,358.7869,0;m:cuboid;scl:5,5,5;t:stone2;;
i:cuboid_948;pos:-8.375843,242.1748,664.1588;rot:0,359.1649,0;m:cuboid;scl:5,3,5.5;t:stone2;;
i:cuboid_949;pos:9.263601,39.38326,662.4771;rot:0,1.573332,0;m:cuboid;scl:1,2,6.5;t:stone2;;
i:cuboid_950;pos:-30.46538,179.4889,663.6674;rot:0,358.7635,0;m:cuboid;scl:1,10,5.5;t:stone2;;
i:cuboid_951;pos:10.81285,177.7655,665.0142;rot:0,358.8128,0;m:cuboid;scl:1,10,5.5;t:stone2;;
i:cuboid_952;pos:6.097265,92.32246,662.4737;rot:1.86763E-07,1.540061,18.84;m:cuboid;scl:1,4,5;t:stone2;;
i:tower1_953;pos:-8.968277,177.2188,639.2247;rot:0,358.6732,0;m:tower1;scl:5,1,1;;
i:cuboid_954;pos:-185.6516,110.2179,-104.9196;rot:0,181.3245,0;m:cuboid;scl:5,5,6;t:stone1;;
i:cuboid_955;pos:8.785748,40.40377,-615.6359;rot:0,180.0195,0;m:cuboid;scl:1,2,2;t:stone2;;
i:cuboid_956;pos:-29.57407,40.54623,-615.36;rot:0,180.1733,0;m:cuboid;scl:1,2,2;t:stone2;;
i:cuboid_957;pos:8.509553,55.25698,-617.3693;rot:0,179.8951,0;m:cuboid;scl:1,1,2;t:stone2;;
i:cuboid_958;pos:-29.59819,55.57289,-617.1824;rot:0,180.1718,0;m:cuboid;scl:1,1,2;t:stone2;;
i:cuboid_959;pos:8.594175,74.98919,-622.2036;rot:0,180.0092,0;m:cuboid;scl:1,3,2;t:stone2;;
i:cuboid_960;pos:-30.17883,75.35468,-622.0448;rot:0,180.2269,0;m:cuboid;scl:1,3,2;t:stone2;;
i:cuboid_961;pos:-11.98481,118.8451,-622.8848;rot:0,179.9596,0;m:cuboid;scl:10,10,2;t:stone2;;
i:cuboid_962;pos:-10.80678,242.7529,-639.3387;rot:0,180.1235,0;m:cuboid;scl:5,3,5.5;t:stone2;;
i:cuboid_963;pos:-10.00675,143.2829,-620.8618;rot:0,178.993,0;m:cuboid;scl:5,3,2;t:stone2;;
i:cuboid_964;pos:8.000684,193.1382,-621.9365;rot:0,180.0821,0;m:cuboid;scl:1,7,2;t:stone2;;
i:cuboid_965;pos:-29.72445,192.9924,-621.9892;rot:0,180.0845,0;m:cuboid;scl:1,7,2;t:stone2;;
i:tower1_966;pos:-11.6747,195.3569,-616.0727;rot:0,179.7792,0;m:tower1;scl:5,1,2;;
i:cuboid_967;pos:2025.443,24.18694,-1648.639;rot:0,90.28095,0;m:cuboid;scl:200,1,200;t:grass1;;
i:cuboid_968;pos:-4.347988,125.6002,-614.6922;rot:299.6799,180.5424,-1.400958E-06;m:cuboid;scl:0.1,1,0.1;;
i:cuboid_969;pos:-18.13246,125.5211,-614.704;rot:301.8,180.5296,-9.113634E-07;m:cuboid;scl:0.1,1,0.1;;
i:cuboid_970;pos:28.45588,24.62539,-1637.942;rot:0,0.419966,0;m:cuboid;scl:200,1,200;t:grass1;;
i:cuboid_971;pos:-1938.74,20.776,-1613.292;rot:0,271.3995,0;m:cuboid;scl:200,1,200;t:grass1;;
i:cuboid_972;pos:22.55208,129.8735,69.57755;rot:0,180.4693,0;m:cuboid;scl:20,1,5;;
i:cuboid_973;pos:19.79513,116.9658,141.4903;rot:-3.415095E-06,270.7079,344.76;m:cuboid;scl:10,1,5;;
i:cuboid_974;pos:149.5978,4.368493,540.8685;rot:0,114.4314,0;m:cuboid;scl:10,5,10;t:grass1;;
i:cuboid_975;pos:-10.21754,77.27013,256.8382;rot:341.5601,180.2094,359.9333;m:cuboid;scl:5,5,5;t:stone1;;
i:cuboid_976;pos:237.312,32.28806,571.9512;rot:0,293.1118,0;m:cuboid;scl:5,1,20;t:stone1;;
i:house5_977;pos:-142.8589,125.6134,65.11441;rot:0,181.655,0;m:house5;;
i:cuboid_978;pos:-387.178,23.10636,90.69447;rot:0,89.59338,0;m:cuboid;scl:150,1,5;t:grass1;;
i:cuboid_979;pos:139.7928,24.84088,604.8133;rot:0,274.9637,0;m:cuboid;scl:5,1,5;t:stone1;;
i:cuboid_980;pos:300.0001,26.64507,482.985;rot:346.0056,43.12281,0.4454301;m:cuboid;scl:5,1,5;t:stone1;;
i:cuboid_981;pos:602.6794,32.79517,-19.71165;rot:0,180.9453,0;m:cuboid;scl:5,1,20;t:stone1;;
i:cuboid_982;pos:129.6569,29.56956,-582.134;rot:0,270.4159,0;m:cuboid;scl:5,1,90;t:stone1;;
i:tower2_983;pos:431.3811,-2.211126,376.3418;rot:0,141.3104,0;m:tower2;;
i:cuboid_984;pos:600.0376,32.02818,-200.1865;rot:0,179.555,0;m:cuboid;scl:5,1,20;t:stone1;;
i:cuboid_985;pos:592.2957,45.65454,-325.712;rot:352.2004,179.8065,359.9178;m:cuboid;scl:5,1,20;t:stone1;;
i:cuboid_986;pos:436.6386,32.67355,246.3052;rot:0,272.9591,0;m:cuboid;scl:5,1,20;t:stone1;;
i:cuboid_987;pos:602.8515,59.26611,-523.3046;rot:0,179.7475,0;m:cuboid;scl:5,1,20;t:stone1;;
i:cuboid_988;pos:570.6389,32.74087,167.8801;rot:0,164.7996,0;m:cuboid;scl:5,1,20;t:stone1;;
i:cuboid_989;pos:-268.3513,25.09795,473.6318;rot:0,62.84732,0;m:cuboid;scl:20,1,30;t:stone1;;
i:cuboid_990;pos:-250.3862,4.620193,572.9871;rot:0,338.3387,0;m:cuboid;scl:10,5,5;t:grass1;;
i:cuboid_991;pos:-174.5364,4.585714,599.1416;rot:0,345.5744,0;m:cuboid;scl:10,5,5;t:grass1;;
i:cuboid_992;pos:169.5037,2.323643,607.3224;rot:0,10.64312,0;m:cuboid;scl:10,5,5;t:grass1;;
i:cuboid_993;pos:-9.88831,4.123433,641.5831;rot:0,359.1275,0;m:cuboid;scl:20,5,5;t:grass1;;
i:cuboid_994;pos:-9.793858,13.61771,457.413;rot:342.2801,180.2792,0.209965;m:cuboid;scl:5,5,5;t:stone1;;
i:cuboid_995;pos:-9.850035,28.63797,409.8575;rot:342.48,180.2676,0.02525458;m:cuboid;scl:5,5,5;t:stone1;;
i:cuboid_996;pos:-10.08839,43.70711,362.2895;rot:342.4402,180.2542,0.07594769;m:cuboid;scl:5,5,5;t:stone1;;
i:cuboid_997;pos:-10.275,58.75248,314.6653;rot:342.28,180.3233,-7.002331E-08;m:cuboid;scl:5,5,5;t:stone1;;
i:cuboid_998;pos:-10.35159,74.16447,267.1799;rot:342.2,180.0055,5.473017E-11;m:cuboid;scl:5,5,5;t:stone1;;
i:cuboid_999;pos:-10.36038,83.91728,216.1449;rot:0,180.1239,0;m:cuboid;scl:5,5,5;t:stone1;;
i:cuboid_1000;pos:39.35131,83.891,215.618;rot:0,180.7297,0;m:cuboid;scl:5,5,5;t:stone1;;
i:cuboid_1001;pos:110.7711,4.433696,492.6084;rot:0,137.4302,0;m:cuboid;scl:10,5,10;t:grass1;;
i:cuboid_1002;pos:54.24403,4.370563,458.571;rot:0,156.279,0;m:cuboid;scl:10,5,10;t:grass1;;
i:cuboid_1003;pos:-162.8644,4.547676,542.6878;rot:0,240.7745,0;m:cuboid;scl:10,5,10;t:grass1;;
i:cuboid_1004;pos:-124.9419,4.514999,501.4393;rot:0,222.3732,0;m:cuboid;scl:10,5,10;t:grass1;;
i:cuboid_1005;pos:-66.31934,4.417123,466.0612;rot:0,203.771,0;m:cuboid;scl:10,5,10;t:grass1;;
i:cuboid_1006;pos:-10.14726,4.30284,446.1947;rot:0,180.7706,0;m:cuboid;scl:10,5,10;t:grass1;;
i:cuboid_1008;pos:107.746,13.23075,394.7189;rot:342.1998,181.7962,359.9818;m:cuboid;scl:5,5,5;t:stone1;;
i:cuboid_1009;pos:106.5732,19.66403,353.6263;rot:0,181.739,0;m:cuboid;scl:5,5,5;t:stone1;;
i:cuboid_1010;pos:56.55433,19.74429,355.2786;rot:0,181.7718,0;m:cuboid;scl:5,5,5;t:stone1;;
i:house5_1018;pos:-121.0248,34.02069,499.7725;rot:0,310.8803,0;m:house5;scl:0.3,0.3,0.3;;
i:house5_1019;pos:-103.3687,34.22055,485.2704;rot:0,310.1204,0;m:house5;scl:0.3,0.3,0.3;;
i:house5_1020;pos:-87.55277,34.38069,496.3348;rot:0,236.2803,0;m:house5;scl:0.3,0.3,0.3;;
i:house5_1021;pos:-130.3059,33.78068,530.5855;rot:0,21.28036,0;m:house5;scl:0.3,0.3,0.3;;
i:tree1_1022;pos:34.50629,29.15708,432.105;rot:0,105.8628,0;m:tree1;scl:0.2,0.2,0.2;;
i:tree1_1023;pos:29.08356,19.27556,441.0074;rot:0,198.3613,0;m:tree1;scl:0.2,0.2,0.2;;
i:tree1_1024;pos:22.49833,24.2315,430.0486;rot:0,186.6107,0;m:tree1;scl:0.2,0.2,0.2;;
i:tree1_1025;pos:116.5867,29.0498,454.3972;rot:0,113.3588,0;m:tree1;scl:0.2,0.2,0.2;;
i:tree1_1026;pos:108.0366,16.72879,450.7223;rot:0,100.8569,0;m:tree1;scl:0.2,0.2,0.2;;
i:leaf3_1029;pos:26.74781,48.62577,441.8149;rot:300.1987,124.3282,1.430625;m:leaf3;scl:0.2,0.2,0.2;;
i:leaf3_1030;pos:26.63673,48.7695,439.2865;rot:299.4,55.58818,0;m:leaf3;scl:0.2,0.2,0.2;;
i:leaf3_1031;pos:30.895,48.80146,442.1077;rot:309.6713,264.009,340.7386;m:leaf3;scl:0.2,0.2,0.2;;
i:leaf3_1032;pos:29.81432,48.50777,439.446;rot:307.2,359.5726,335.52;m:leaf3;scl:0.2,0.2,0.2;;
i:cuboid_1033;pos:-294.4088,4.891942,471.2189;rot:0,60.94915,0;m:cuboid;scl:10,5,20;t:grass1;;
i:cuboid_1034;pos:195.3192,36.52485,58.91201;rot:0,180.7446,0;m:cuboid;scl:10,10,10;t:stone1;;
i:cuboid_1035;pos:160.7256,53.36526,58.12857;rot:0,180.501,0;m:cuboid;scl:10,10,10;t:stone1;;
i:cuboid_1036;pos:126.6321,91.38494,58.71026;rot:0,180.0366,0;m:cuboid;scl:10,4,10;t:stone1;;
i:cuboid_1037;pos:104.1957,114.4656,59.83373;rot:0,180.4638,0;m:cuboid;scl:10,4,10;t:stone1;;
i:cuboid_1038;pos:199.5796,53.60431,170.2475;rot:-7.337118E-08,180.6358,18.60001;m:cuboid;scl:10,4,20;t:stone1;;
i:cuboid_1039;pos:201.457,30.92078,311.1166;rot:0,180.7018,0;m:cuboid;scl:10,4,20;t:stone1;;
i:cuboid_1040;pos:104.5531,50.17724,167.3926;rot:0,180.9854,0;m:cuboid;scl:10,4,20;t:stone1;;
i:cuboid_1041;pos:99.67413,77.4315,170.9307;rot:0,181.0191,0;m:cuboid;scl:10,4,20;t:stone1;;
