i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:cuboid_2;pos:93.92388,2275.067,-48652.93;rot:0,-0.002979381,0;m:cuboid;scl:20000,10000,10;;
i:cuboid_3;pos:-13964.88,2362.414,-531.688;rot:0,88.94998,0;m:cuboid;scl:20000,10000,10;;
i:cuboid_4;pos:9694.482,42050.11,5063.59;rot:0,3.174615,0;m:cuboid;scl:20000,10,20000;;
i:cuboid_5;pos:8536.699,2332.699,48652.93;rot:0,180.7429,0;m:cuboid;scl:20000,10000,10;;
i:cuboid_6;pos:98656.41,2339.034,12205.49;rot:0,88.7573,0;m:cuboid;scl:20000,10000,10;;
i:cuboid_7;pos:-230.9507,9419.2,-7475;rot:0,270,0;m:cuboid;scl:4,1,4;;
i:spawnhuman_8;pos:-230.9507,9429.2,-7475;rot:0,270,0;m:spawnhuman;l:26;c:spawner, f:1, t:1;;
i:spawnhuman_9;pos:-230.9507,9429.2,-7475;rot:0,270,0;m:spawnhuman;l:26;c:spawner, f:2, t:1;;
i:cuboid_10;pos:-465.9507,9429.2,-7433.75;rot:0,100.8877,0;m:cuboid;scl:5.75,10,2;mat:transparent;clr:0,0,255,175;c:trigger;c:start;;
i:cuboid_1025;pos:500.5001,9080.066,-6420.396;rot:43.89787,344.2068,78.9042;m:cuboid;scl:0.4,3,120;t:ice1;til:1.256637,15.89724;clr:0,0,0,255;;
i:cuboid_1026;pos:513.0799,9036.938,-6463.525;rot:48.28327,344.2,100.9732;m:cuboid;scl:0.4,3,120;t:ice1;til:1.256637,15.89724;clr:255,255,255,255;;
i:cuboid_1027;pos:548.0434,9000.495,-6499.967;rot:52.31966,346.8871,125.116;m:cuboid;scl:0.4,3,120;t:ice1;til:1.256637,15.89724;clr:0,0,0,255;;
i:cuboid_1028;pos:600.0677,8976.288,-6524.174;rot:55.23459,352.4369,151.6697;m:cuboid;scl:0.4,3,120;t:ice1;til:1.256637,15.89724;clr:255,255,255,255;;
i:cuboid_1029;pos:661.2327,8968.002,-6532.46;rot:56.30998,0,180;m:cuboid;scl:0.4,3,120;t:ice1;til:1.256637,15.89724;clr:0,0,0,255;;
i:cuboid_1030;pos:722.2264,8976.896,-6523.565;rot:55.23459,7.563101,208.3303;m:cuboid;scl:0.4,3,120;t:ice1;til:1.256637,15.89724;clr:255,255,255,255;;
i:cuboid_1031;pos:773.7632,9001.62,-6498.842;rot:52.31966,13.1129,234.884;m:cuboid;scl:0.4,3,120;t:ice1;til:1.256637,15.89724;clr:0,0,0,255;;
i:cuboid_1032;pos:807.997,9038.406,-6462.055;rot:48.28327,15.80002,259.0268;m:cuboid;scl:0.4,3,120;t:ice1;til:1.256637,15.89724;clr:255,255,255,255;;
i:cuboid_1033;pos:819.7161,9081.656,-6418.805;rot:43.89787,15.79321,281.0958;m:cuboid;scl:0.4,3,120;t:ice1;til:1.256637,15.89724;clr:0,0,0,255;;
i:cuboid_1034;pos:807.1364,9124.786,-6375.676;rot:39.81476,13.64387,301.7346;m:cuboid;scl:0.4,3,120;t:ice1;til:1.256637,15.89724;clr:255,255,255,255;;
i:cuboid_1035;pos:772.1729,9161.228,-6339.234;rot:36.5352,9.938606,321.5169;m:cuboid;scl:0.4,3,120;t:ice1;til:1.256637,15.89724;clr:0,0,0,255;;
i:cuboid_1036;pos:720.1485,9185.435,-6315.027;rot:34.42007,5.219981,340.8507;m:cuboid;scl:0.4,3,120;t:ice1;til:1.256637,15.89724;clr:255,255,255,255;;
i:prism_1053;pos:658.9836,9193.722,-6306.741;rot:33.69005,0,0;m:prism;scl:12.86637,2.3,159.2724;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1054;pos:597.9898,9184.826,-6315.636;rot:34.42007,354.78,19.1493;m:prism;scl:12.86637,2.3,159.2724;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1055;pos:546.453,9160.104,-6340.359;rot:36.5352,350.0614,38.4831;m:prism;scl:12.86637,2.3,159.2724;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1056;pos:512.2192,9123.316,-6377.146;rot:39.81476,346.3561,58.26545;m:prism;scl:12.86637,2.3,159.2724;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1057;pos:500.5001,9080.066,-6420.396;rot:43.89787,344.2068,78.9042;m:prism;scl:12.86637,2.3,159.2724;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1058;pos:513.0799,9036.938,-6463.525;rot:48.28327,344.2,100.9732;m:prism;scl:12.86637,2.3,159.2724;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1059;pos:548.0434,9000.495,-6499.967;rot:52.31966,346.8871,125.116;m:prism;scl:12.86637,2.3,159.2724;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1060;pos:600.0677,8976.288,-6524.174;rot:55.23459,352.4369,151.6697;m:prism;scl:12.86637,2.3,159.2724;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1061;pos:661.2327,8968.002,-6532.46;rot:56.30998,0,180;m:prism;scl:12.86637,2.3,159.2724;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1062;pos:722.2264,8976.896,-6523.565;rot:55.23459,7.563101,208.3303;m:prism;scl:12.86637,2.3,159.2724;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1063;pos:773.7632,9001.62,-6498.842;rot:52.31966,13.1129,234.884;m:prism;scl:12.86637,2.3,159.2724;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1064;pos:807.997,9038.406,-6462.055;rot:48.28327,15.80002,259.0268;m:prism;scl:12.86637,2.3,159.2724;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1065;pos:819.7161,9081.656,-6418.805;rot:43.89787,15.79321,281.0958;m:prism;scl:12.86637,2.3,159.2724;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1066;pos:807.1364,9124.786,-6375.676;rot:39.81476,13.64387,301.7346;m:prism;scl:12.86637,2.3,159.2724;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1067;pos:772.1729,9161.228,-6339.234;rot:36.5352,9.938606,321.5169;m:prism;scl:12.86637,2.3,159.2724;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1068;pos:720.1485,9185.435,-6315.027;rot:34.42007,5.219981,340.8507;m:prism;scl:12.86637,2.3,159.2724;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cone_1069;pos:686.8471,8876.502,-6225.232;rot:315,0,0;m:cone;scl:11.25,30,11.25;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_1093;pos:660.1081,8819.939,-5755.627;rot:315.0001,180,180;m:cuboid;scl:12.27732,2.3,6.3;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_1094;pos:769.1729,8804.6,-5770.968;rot:315,180,202.5;m:cuboid;scl:12.27732,2.3,6.3;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_1095;pos:861.6335,8760.914,-5814.653;rot:315,180.0001,224.9999;m:cuboid;scl:12.27732,2.3,6.3;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_1096;pos:923.4138,8695.534,-5880.032;rot:314.9999,180,247.5;m:cuboid;scl:12.27732,2.3,6.3;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_1097;pos:945.1081,8618.414,-5957.153;rot:315,180,270;m:cuboid;scl:12.27732,2.3,6.3;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_1098;pos:923.4138,8541.294,-6034.273;rot:314.9999,180,292.5;m:cuboid;scl:12.27732,2.3,6.3;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_1099;pos:861.6335,8475.914,-6099.653;rot:315,179.9999,315.0001;m:cuboid;scl:12.27732,2.3,6.3;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_1100;pos:769.1729,8432.229,-6143.338;rot:315,180,337.5;m:cuboid;scl:12.27732,2.3,6.3;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_1101;pos:660.1081,8416.889,-6158.678;rot:315.0001,180,0;m:cuboid;scl:12.27732,2.3,6.3;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_1102;pos:551.0433,8432.229,-6143.338;rot:315,180,22.50001;m:cuboid;scl:12.27732,2.3,6.3;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_1103;pos:458.5827,8475.914,-6099.653;rot:315,180.0001,44.99994;m:cuboid;scl:12.27732,2.3,6.3;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_1104;pos:396.8025,8541.294,-6034.273;rot:314.9999,180,67.49998;m:cuboid;scl:12.27732,2.3,6.3;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_1105;pos:375.1081,8618.414,-5957.153;rot:315,180,90;m:cuboid;scl:12.27732,2.3,6.3;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_1106;pos:396.8025,8695.534,-5880.032;rot:314.9999,180,112.5;m:cuboid;scl:12.27732,2.3,6.3;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_1107;pos:458.5827,8760.914,-5814.653;rot:315,179.9999,135.0001;m:cuboid;scl:12.27732,2.3,6.3;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_1108;pos:551.0433,8804.6,-5770.968;rot:315,180,157.5;m:cuboid;scl:12.27732,2.3,6.3;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1269;pos:659.0538,7656.438,-5221.79;rot:44.99996,180,180;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1270;pos:720.4552,7664.777,-5213.45;rot:40.78946,149.6388,159.059;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1271;pos:772.6693,7689.097,-5189.13;rot:29.99997,125.2644,144.7356;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1272;pos:807.7469,7725.695,-5152.533;rot:15.69986,106.325,137.2657;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1273;pos:820.3478,7768.999,-5109.229;rot:0,90,135;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1274;pos:808.5538,7812.416,-5065.812;rot:344.3001,73.67505,137.2657;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1275;pos:774.1602,7849.337,-5028.891;rot:330,54.73557,144.7356;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1276;pos:722.4033,7874.141,-5004.087;rot:319.2105,30.3612,159.059;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1277;pos:661.1624,7883.051,-4995.177;rot:315,0,180;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1278;pos:599.761,7874.711,-5003.517;rot:319.2105,329.6388,200.941;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1279;pos:547.547,7850.392,-5027.836;rot:330,305.2644,215.2644;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1280;pos:512.4694,7813.794,-5064.434;rot:344.3001,286.325,222.7343;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1281;pos:499.8684,7770.49,-5107.738;rot:0,270,225;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1282;pos:511.6624,7727.073,-5151.155;rot:15.69986,253.675,222.7343;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1283;pos:546.056,7690.152,-5188.076;rot:29.99997,234.7356,215.2644;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1284;pos:659.0538,7656.438,-5221.79;rot:44.99996,180,180;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1285;pos:720.4552,7693.062,-5241.734;rot:40.78946,149.6388,159.059;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1286;pos:772.6693,7745.666,-5245.699;rot:29.99997,125.2644,144.7356;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1287;pos:807.7469,7810.548,-5237.385;rot:15.69986,106.325,137.2657;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1288;pos:820.3478,7882.136,-5222.366;rot:0,90,135;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1289;pos:808.5538,7953.837,-5207.233;rot:344.3001,73.67505,137.2657;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1290;pos:774.1602,8019.043,-5198.596;rot:330,54.73557,144.7356;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1291;pos:722.4033,8072.131,-5202.077;rot:319.2105,30.3612,159.059;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1292;pos:661.1624,8109.325,-5221.451;rot:315,0,180;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1293;pos:599.761,8129.27,-5258.075;rot:319.2105,329.6388,200.941;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1294;pos:547.547,8133.234,-5310.679;rot:330,305.2644,215.2644;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1295;pos:512.4694,8124.921,-5375.561;rot:344.3001,286.325,222.7343;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1296;pos:499.8684,8109.901,-5447.149;rot:0,270,225;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1297;pos:511.6624,8094.768,-5518.851;rot:15.69986,253.675,222.7343;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1298;pos:546.056,8086.131,-5584.056;rot:29.99997,234.7356,215.2644;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1299;pos:597.813,8089.612,-5637.144;rot:40.78946,210.3612,200.941;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1300;pos:659.0538,8108.986,-5674.338;rot:44.99996,180,180;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1301;pos:720.4552,8145.61,-5694.283;rot:40.78946,149.6388,159.059;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1302;pos:772.6693,8198.214,-5698.247;rot:29.99997,125.2644,144.7356;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1303;pos:807.7469,8263.097,-5689.934;rot:15.69986,106.325,137.2657;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1304;pos:820.3478,8334.685,-5674.914;rot:0,90,135;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1305;pos:808.5538,8406.386,-5659.781;rot:344.3001,73.67505,137.2657;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1306;pos:774.1602,8471.591,-5651.145;rot:330,54.73557,144.7356;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1307;pos:722.4033,8524.679,-5654.625;rot:319.2105,30.3612,159.059;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1308;pos:661.1624,8561.873,-5673.999;rot:315,0,180;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1309;pos:599.761,8581.818,-5710.623;rot:319.2105,329.6388,200.941;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1310;pos:547.547,8585.782,-5763.228;rot:330,305.2644,215.2644;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1311;pos:512.4694,8577.469,-5828.109;rot:344.3001,286.325,222.7343;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1312;pos:499.8684,8562.449,-5899.697;rot:0,270,225;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1313;pos:511.6624,8547.316,-5971.399;rot:15.69986,253.675,222.7343;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1314;pos:546.056,8538.68,-6036.604;rot:29.99997,234.7356,215.2644;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1315;pos:597.813,8542.16,-6089.692;rot:40.78946,210.3612,200.941;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1316;pos:659.0538,8561.534,-6126.887;rot:44.99996,180,180;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1317;pos:720.4552,8598.158,-6146.831;rot:40.78946,149.6388,159.059;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1318;pos:772.6693,8650.763,-6150.795;rot:29.99997,125.2644,144.7356;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1319;pos:807.7469,8715.645,-6142.482;rot:15.69986,106.325,137.2657;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1320;pos:820.3478,8787.232,-6127.462;rot:0,90,135;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1321;pos:808.5538,8858.935,-6112.33;rot:344.3001,73.67505,137.2657;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1322;pos:774.1602,8924.14,-6103.693;rot:330,54.73557,144.7356;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1323;pos:722.4033,8977.228,-6107.173;rot:319.2105,30.3612,159.059;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1324;pos:661.1624,9014.422,-6126.547;rot:315,0,180;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1325;pos:599.761,9034.366,-6163.171;rot:319.2105,329.6388,200.941;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1326;pos:547.547,9038.331,-6215.776;rot:330,305.2644,215.2644;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1327;pos:512.4694,9030.018,-6280.658;rot:344.3001,286.325,222.7343;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1328;pos:499.8684,9014.998,-6352.246;rot:0,270,225;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1329;pos:511.6624,8999.865,-6423.947;rot:15.69986,253.675,222.7343;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1330;pos:546.056,8991.229,-6489.152;rot:29.99997,234.7356,215.2644;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1331;pos:597.813,8994.709,-6542.24;rot:40.78946,210.3612,200.941;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1332;pos:659.0538,9014.083,-6579.435;rot:44.99996,180,180;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1333;pos:720.4552,9050.707,-6599.379;rot:40.78946,149.6388,159.059;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1334;pos:772.6693,9103.311,-6603.344;rot:29.99997,125.2644,144.7356;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1335;pos:807.7469,9168.193,-6595.03;rot:15.69986,106.325,137.2657;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1336;pos:820.3478,9239.781,-6580.011;rot:0,90,135;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1337;pos:808.5538,9311.482,-6564.878;rot:344.3001,73.67505,137.2657;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1338;pos:774.1602,9376.688,-6556.241;rot:330,54.73557,144.7356;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1339;pos:722.4033,9429.775,-6559.722;rot:319.2105,30.3612,159.059;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1340;pos:661.1624,9466.97,-6579.096;rot:315,0,180;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1341;pos:599.761,9486.915,-6615.72;rot:319.2105,329.6388,200.941;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1342;pos:547.547,9490.879,-6668.324;rot:330,305.2644,215.2644;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1343;pos:512.4694,9482.565,-6733.206;rot:344.3001,286.325,222.7343;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1344;pos:499.8684,9467.546,-6804.794;rot:0,270,225;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1345;pos:659.0538,7769.575,-5334.927;rot:44.99996,180,180;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1346;pos:720.4552,7806.199,-5354.872;rot:40.78946,149.6388,159.059;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1347;pos:772.6693,7858.803,-5358.836;rot:29.99997,125.2644,144.7356;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1348;pos:807.7469,7923.685,-5350.522;rot:15.69986,106.325,137.2657;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1349;pos:820.3478,7995.273,-5335.503;rot:0,90,135;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1350;pos:808.5538,8066.975,-5320.37;rot:344.3001,73.67505,137.2657;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1351;pos:774.1602,8132.18,-5311.733;rot:330,54.73557,144.7356;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1352;pos:722.4033,8185.268,-5315.214;rot:319.2105,30.3612,159.059;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1353;pos:661.1624,8222.462,-5334.588;rot:315,0,180;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1354;pos:599.761,8242.407,-5371.212;rot:319.2105,329.6388,200.941;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1355;pos:547.547,8246.371,-5423.816;rot:330,305.2644,215.2644;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1356;pos:512.4694,8238.058,-5488.698;rot:344.3001,286.325,222.7343;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1357;pos:499.8684,8223.038,-5560.286;rot:0,270,225;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1358;pos:511.6624,8207.905,-5631.988;rot:15.69986,253.675,222.7343;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1359;pos:546.056,8199.269,-5697.193;rot:29.99997,234.7356,215.2644;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1360;pos:597.813,8202.749,-5750.281;rot:40.78946,210.3612,200.941;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1361;pos:659.0538,8222.123,-5787.476;rot:44.99996,180,180;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_1362;pos:720.4552,8258.747,-5807.42;rot:40.78946,149.6388,159.059;m:prism;scl:12.08097,4.3,34.94118;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
