i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:spawnhuman_4;pos:475,30,4250;rot:0,208.0725,0;m:spawnhuman;l:26;c:spawner, f:2, t:1;;
i:spawnhuman_5;pos:475,30,4250;rot:0,208.0725,0;m:spawnhuman;l:26;c:spawner, f:1, t:1;;
i:spawntitan_7;pos:99999,2,99999;rot:0,180,0;m:spawntitan;l:26;c:spawner, f:2, t:2;;
i:boulder1_678;pos:-3494.614,15,166.8752;rot:0,231.5059,0;m:boulder1;scl:10.91815,29.11939,17.24281;t:lava1;til:21.8363,34.48561;;
i:boulder1_679;pos:-3960.936,15,-748.4359;rot:0,199.0397,0;m:boulder1;scl:15.52568,29.7221,16.11438;t:rock3;til:31.05136,32.22877;;
i:boulder1_680;pos:2783.898,15,1846.614;rot:0,157.4555,0;m:boulder1;scl:12.34642,20.3947,8.657643;t:lava1;til:24.69283,17.31529;;
i:boulder1_681;pos:2634.236,15,1479.904;rot:0,140.4553,0;m:boulder1;scl:9.402448,11.44697,5.949431;t:rock3;til:18.8049,11.89886;;
i:boulder1_682;pos:-1532.395,15,3430.891;rot:0,231.9815,0;m:boulder1;scl:19.84115,23.03653,14.62157;t:lava1;til:39.6823,29.24314;;
i:boulder1_683;pos:-2095.401,15,1708.67;rot:0,191.2144,0;m:boulder1;scl:8.717155,20.6487,8.516648;t:rock3;til:17.43431,17.0333;;
i:boulder1_684;pos:-2536.332,15,-1068.514;rot:0,245.437,0;m:boulder1;scl:10.50706,26.86874,10.46861;t:lava1;til:21.01413,20.93722;;
i:boulder1_685;pos:-2199.164,15,-2247.749;rot:0,105.2646,0;m:boulder1;scl:10.0795,2.173559,7.244484;t:lava1;til:20.159,14.48897;;
i:boulder1_686;pos:3665.273,15,-226.9356;rot:0,98.71883,0;m:boulder1;scl:19.06247,23.35072,16.10202;t:rock3;til:38.12494,32.20405;;
i:boulder1_687;pos:1784.356,15,1427.412;rot:0,267.55,0;m:boulder1;scl:17.26066,21.01245,15.93448;t:lava1;til:34.52132,31.86895;;
i:boulder1_688;pos:2757.042,15,372.9362;rot:0,239.276,0;m:boulder1;scl:12.31941,6.432356,15.73534;t:rock3;til:24.63881,31.47069;;
i:boulder1_689;pos:1696.219,15,2081.729;rot:0,264.3879,0;m:boulder1;scl:17.13019,16.9873,5.719169;t:rock3;til:34.26038,11.43834;;
i:boulder1_690;pos:-1813.41,15,-384.167;rot:0,231.4491,0;m:boulder1;scl:5.460066,10.17872,13.21116;t:lava1;til:10.92013,26.42232;;
i:boulder1_691;pos:-2033.631,15,-892.4833;rot:0,124.4249,0;m:boulder1;scl:16.68203,6.453597,18.81069;t:rock3;til:33.36406,37.62139;;
i:boulder1_692;pos:-2352.733,15,597.7966;rot:0,199.8483,0;m:boulder1;scl:15.26521,5.162328,12.87881;t:lava1;til:30.53041,25.75762;;
i:boulder1_693;pos:-2645.222,15,1258.705;rot:0,134.8912,0;m:boulder1;scl:16.79922,23.7481,17.8283;t:rock3;til:33.59844,35.6566;;
i:boulder1_694;pos:1888.607,15,2139.103;rot:0,252.3662,0;m:boulder1;scl:17.66213,27.01654,12.0278;t:lava1;til:35.32426,24.0556;;
i:boulder1_695;pos:345.3474,15,-2970.672;rot:0,110.411,0;m:boulder1;scl:19.82376,5.966826,17.16407;t:rock3;til:39.64751,34.32814;;
i:boulder1_696;pos:-279.9158,15,-2599.811;rot:0,193.4199,0;m:boulder1;scl:18.15287,25.86245,16.42338;t:lava1;til:36.30573,32.84677;;
i:boulder1_697;pos:606.5859,15,250.8622;rot:0,114.2368,0;m:boulder1;scl:19.02722,22.39842,18.52046;t:rock3;til:38.05444,37.04092;;
i:boulder1_698;pos:-823.1453,15,2541.704;rot:0,157.6237,0;m:boulder1;scl:5.401929,12.22404,8.465377;t:lava1;til:10.80386,16.93075;;
i:boulder1_699;pos:991.1191,15,2950.652;rot:0,123.0055,0;m:boulder1;scl:7.027497,22.64357,9.835048;t:rock3;til:14.05499,19.6701;;
i:boulder1_700;pos:3329.569,15,453.7492;rot:0,189.2022,0;m:boulder1;scl:14.15921,21.60454,9.864346;t:lava1;til:28.31843,19.72869;;
i:boulder1_701;pos:-95.58397,15,2031.19;rot:0,247.9408,0;m:boulder1;scl:11.4597,9.835322,11.59383;t:rock3;til:22.9194,23.18766;;
i:boulder1_702;pos:2607.379,15,205.6947;rot:0,258.7747,0;m:boulder1;scl:16.81616,21.98334,10.76205;t:lava1;til:33.63231,21.52409;;
i:boulder1_703;pos:2017.518,15,882.2291;rot:0,104.6837,0;m:boulder1;scl:5.524613,19.46895,13.98526;t:lava1;til:11.04923,27.97052;;
i:boulder1_704;pos:143.437,15,1529.221;rot:0,150.9774,0;m:boulder1;scl:6.631977,25.08362,14.83535;t:rock3;til:13.26395,29.67071;;
i:boulder1_705;pos:3636.708,15,333.14;rot:0,93.60978,0;m:boulder1;scl:5.007782,10.33006,17.45155;t:rock3;til:10.01556,34.9031;;
i:boulder1_706;pos:-3467.757,15,-774.0715;rot:0,113.9069,0;m:boulder1;scl:14.08918,12.61168,17.69005;t:lava1;til:28.17835,35.38011;;
i:boulder1_707;pos:-1588.549,15,933.256;rot:0,210.5771,0;m:boulder1;scl:7.99295,28.56447,6.526231;t:lava1;til:15.9859,13.05246;;
i:boulder1_708;pos:2687.948,15,57.49687;rot:0,120.2075,0;m:boulder1;scl:12.93878,5.877438,17.56417;t:lava1;til:25.87756,35.12833;;
i:boulder1_709;pos:155.6444,15,-2389.599;rot:0,153.3033,0;m:boulder1;scl:12.92184,12.12491,10.54781;t:rock3;til:25.84368,21.09562;;
i:boulder1_710;pos:-515.0304,15,-720.8472;rot:0,244.2208,0;m:boulder1;scl:7.044893,2.9223,8.182928;t:lava1;til:14.08979,16.36586;;
i:boulder1_711;pos:2263.619,15,-150.7614;rot:0,144.7152,0;m:boulder1;scl:12.86233,24.32514,16.83767;t:rock3;til:25.72466,33.67534;;
i:boulder1_712;pos:1593.432,15,316.2938;rot:0,234.6185,0;m:boulder1;scl:7.735221,3.128513,11.37593;t:rock3;til:15.47044,22.75185;;
i:boulder1_713;pos:-1843.684,15,2773.4;rot:0,254.5363,0;m:boulder1;scl:7.28019,8.598926,7.307657;t:lava1;til:14.56038,14.61531;;
i:boulder1_714;pos:490.1273,15,-1451.094;rot:0,243.5965,0;m:boulder1;scl:10.91998,17.07669,17.58797;t:lava1;til:21.83996,35.17594;;
i:boulder1_715;pos:1773.125,15,-715.7201;rot:0,117.4962,0;m:boulder1;scl:12.70669,20.43806,14.04065;t:rock3;til:25.41337,28.0813;;
i:boulder1_716;pos:3215.308,15,-1279.214;rot:0,105.4725,0;m:boulder1;scl:10.8591,7.794427,15.89648;t:lava1;til:21.71819,31.79296;;
i:boulder1_717;pos:356.3341,15,417.6153;rot:0,167.7059,0;m:boulder1;scl:8.847163,4.672018,17.46162;t:rock3;til:17.69433,34.92324;;
i:boulder1_718;pos:-3489.975,15,506.7293;rot:0,212.7651,0;m:boulder1;scl:6.103244,7.866115,11.54668;t:lava1;til:12.20649,23.09336;;
i:boulder1_719;pos:1376.141,15,-2896.451;rot:0,202.8941,0;m:boulder1;scl:7.50267,13.27723,9.914243;t:rock3;til:15.00534,19.82849;;
i:boulder1_720;pos:-1380.047,15,-486.7092;rot:0,131.3241,0;m:boulder1;scl:10.81561,6.147374,14.54512;t:lava1;til:21.63121,29.09024;;
i:boulder1_721;pos:-109.0121,15,-696.1882;rot:0,187.5743,0;m:boulder1;scl:9.800714,26.49791,19.14212;t:rock3;til:19.60143,38.28425;;
i:boulder1_722;pos:-511.124,15,10.62044;rot:0,237.5226,0;m:boulder1;scl:19.20026,20.26017,9.321421;t:lava1;til:38.40052,18.64284;;
i:boulder1_723;pos:-791.1619,15,2243.354;rot:0,263.069,0;m:boulder1;scl:15.05463,23.94015,6.063875;t:rock3;til:30.10926,12.12775;;
i:boulder1_724;pos:-1731.62,15,-3282.449;rot:0,159.8057,0;m:boulder1;scl:13.48216,1.287637,18.91644;t:lava1;til:26.96432,37.83288;;
i:boulder1_725;pos:-3797.113,15,-1324.381;rot:0,262.9945,0;m:boulder1;scl:11.94174,26.62358,12.90674;t:lava1;til:23.88348,25.81347;;
i:boulder1_726;pos:398.3276,15,3597.888;rot:0,91.39816,0;m:boulder1;scl:19.30692,7.049226,13.70876;t:rock3;til:38.61385,27.41752;;
i:boulder1_727;pos:-1590.747,15,-1565.599;rot:0,188.6182,0;m:boulder1;scl:17.11097,6.677511,11.23814;t:lava1;til:34.22193,22.47627;;
i:boulder1_728;pos:-3512.192,15,3110.569;rot:0,101.6738,0;m:boulder1;scl:16.78778,2.445265,14.73556;t:rock3;til:33.57555,29.47112;;
i:boulder1_729;pos:-3709.464,15,864.8945;rot:0,267.1512,0;m:boulder1;scl:15.53713,23.387,5.888089;t:rock3;til:31.07425,11.77618;;
i:boulder1_730;pos:-1056.551,15,3168.676;rot:0,242.7693,0;m:boulder1;scl:12.79046,24.74908,9.177679;t:lava1;til:25.58092,18.35536;;
i:boulder1_731;pos:390.5149,15,-933.256;rot:0,90.15759,0;m:boulder1;scl:18.77773,12.57009,15.95141;t:rock3;til:37.55547,31.90283;;
i:boulder1_732;pos:-3133.519,15,-532.3649;rot:0,213.2666,0;m:boulder1;scl:6.252937,2.882473,11.92663;t:lava1;til:12.50587,23.85327;;
i:boulder1_733;pos:3798.334,15,61.64739;rot:0,187.2051,0;m:boulder1;scl:8.993195,9.357402,7.723319;t:lava1;til:17.98639,15.44664;;
i:boulder1_734;pos:1418.867,15,-2763.146;rot:0,257.0491,0;m:boulder1;scl:17.03085,19.29902,14.51353;t:lava1;til:34.06171,29.02707;;
i:boulder1_735;pos:1531.907,15,-2761.193;rot:0,100.8545,0;m:boulder1;scl:11.85614,25.26505,5.584582;t:rock3;til:23.71227,11.16916;;
i:boulder1_736;pos:1976.257,15,-651.265;rot:0,255.3645,0;m:boulder1;scl:10.9772,6.121708,9.544358;t:lava1;til:21.9544,19.08872;;
i:boulder1_737;pos:945.7076,15,-2582.476;rot:0,107.5609,0;m:boulder1;scl:15.76281,3.380749,10.94378;t:rock3;til:31.52562,21.88757;;
i:boulder1_738;pos:-828.0282,15,1777.032;rot:0,228.5306,0;m:boulder1;scl:8.635212,21.32398,5.017395;t:lava1;til:17.27042,10.03479;;
i:boulder1_739;pos:2960.662,15,1716.971;rot:0,209.422,0;m:boulder1;scl:19.80773,1.193823,11.15665;t:rock3;til:39.61547,22.3133;;
i:boulder1_740;pos:578.2647,15,-3303.201;rot:0,140.319,0;m:boulder1;scl:19.98901,18.41929,10.63021;t:lava1;til:39.97803,21.26041;;
i:boulder1_741;pos:-1681.082,15,1108.066;rot:0,239.3394,0;m:boulder1;scl:7.692648,9.106936,9.650563;t:lava1;til:15.3853,19.30113;;
i:boulder1_742;pos:325.5715,15,1261.879;rot:0,238.9213,0;m:boulder1;scl:16.1391,6.798761,13.33201;t:rock3;til:32.27821,26.66402;;
i:boulder1_743;pos:-730.1248,15,-3223.853;rot:0,231.8175,0;m:boulder1;scl:9.615772,3.487838,14.15281;t:lava1;til:19.23154,28.30561;;
i:boulder1_744;pos:-2428.907,15,-572.8934;rot:0,223.1444,0;m:boulder1;scl:14.50941,17.83251,11.59658;t:rock3;til:29.01883,23.19315;;
i:boulder1_745;pos:-818.7505,15,527.7261;rot:0,230.8059,0;m:boulder1;scl:16.0448,25.95007,10.54552;t:lava1;til:32.0896,21.09104;;
i:boulder1_746;pos:-943.9985,15,-3843.745;rot:0,112.8178,0;m:boulder1;scl:8.719443,17.48912,14.36247;t:rock3;til:17.43889,28.72494;;
i:boulder1_747;pos:-1421.308,15,2209.662;rot:0,262.7665,0;m:boulder1;scl:13.56227,23.67553,9.906461;t:lava1;til:27.12455,19.81292;;
i:boulder1_748;pos:-1215.247,15,41.13895;rot:0,240.2749,0;m:boulder1;scl:13.80627,20.7788,12.83258;t:rock3;til:27.61254,25.66515;;
i:boulder1_749;pos:1200.354,15,2147.16;rot:0,111.3788,0;m:boulder1;scl:11.14155,6.766015,11.25874;t:lava1;til:22.28309,22.51747;;
i:boulder1_750;pos:-1214.515,15,2306.101;rot:0,188.9103,0;m:boulder1;scl:10.27543,29.55571,14.22147;t:rock3;til:20.55086,28.44295;;
i:boulder1_751;pos:1733.818,15,-1433.76;rot:0,228.4434,0;m:boulder1;scl:15.92303,5.498642,18.54381;t:lava1;til:31.84607,37.08762;;
i:boulder1_752;pos:3179.906,15,-931.0587;rot:0,143.7966,0;m:boulder1;scl:7.932524,28.5512,9.651937;t:rock3;til:15.86505,19.30387;;
i:boulder1_753;pos:3762.444,15,-776.7571;rot:0,95.5507,0;m:boulder1;scl:18.2522,14.80392,5.489364;t:lava1;til:36.50441,10.97873;;
i:boulder1_754;pos:3874.752,15,1239.174;rot:0,207.7868,0;m:boulder1;scl:11.1301,6.138524,8.819239;t:rock3;til:22.2602,17.63848;;
i:boulder1_755;pos:93.87493,15,1359.783;rot:0,127.0337,0;m:boulder1;scl:19.83657,21.37178,8.805048;t:lava1;til:39.67315,17.6101;;
i:boulder1_756;pos:3356.426,15,1677.419;rot:0,147.4024,0;m:boulder1;scl:12.64718,10.89294,8.913999;t:rock3;til:25.29435,17.828;;
i:boulder1_757;pos:-2961.15,15,1134.434;rot:0,157.8931,0;m:boulder1;scl:12.07999,29.37605,15.90884;t:lava1;til:24.15998,31.81768;;
i:boulder1_758;pos:-109.9887,15,-1814.631;rot:0,233.503,0;m:boulder1;scl:13.73348,10.17164,17.89605;t:rock3;til:27.46696,35.79211;;
i:boulder1_759;pos:2888.394,15,3476.791;rot:0,154.1124,0;m:boulder1;scl:10.57482,13.23386,5.298929;t:rock3;til:21.14963,10.59786;;
i:boulder1_760;pos:94.60738,15,-3757.561;rot:0,268.5911,0;m:boulder1;scl:10.12665,21.37266,6.686911;t:lava1;til:20.2533,13.37382;;
i:boulder1_761;pos:-696.9207,15,-378.7957;rot:0,155.5515,0;m:boulder1;scl:10.56383,1.357555,7.109439;t:lava1;til:21.12766,14.21888;;
i:boulder1_762;pos:2448.927,15,183.9656;rot:0,133.526,0;m:boulder1;scl:8.514816,28.03079,16.15787;t:rock3;til:17.02963,32.31575;;
i:boulder1_763;pos:-492.5688,15,3899.411;rot:0,248.296,0;m:boulder1;scl:7.647786,23.86227,5.817591;t:lava1;til:15.29557,11.63518;;
i:boulder1_764;pos:-471.3279,15,-3430.647;rot:0,252.7889,0;m:boulder1;scl:10.54048,21.43638,18.93521;t:rock3;til:21.08097,37.87042;;
i:boulder1_765;pos:-2176.458,15,-972.3197;rot:0,92.66186,0;m:boulder1;scl:10.73916,1.164617,18.25358;t:lava1;til:21.47832,36.50716;;
i:boulder1_766;pos:14.52681,15,-1507.492;rot:0,154.791,0;m:boulder1;scl:6.767479,28.16089,16.89901;t:rock3;til:13.53496,33.79803;;
i:boulder1_767;pos:953.2762,15,3783.197;rot:0,246.1226,0;m:boulder1;scl:17.92032,5.143742,12.91681;t:rock3;til:35.84063,25.83361;;
i:boulder1_768;pos:1979.919,15,351.6953;rot:0,263.9835,0;m:boulder1;scl:6.307413,3.245338,7.048097;t:lava1;til:12.61483,14.09619;;
i:boulder1_769;pos:630.2682,15,-775.5364;rot:0,193.3371,0;m:boulder1;scl:18.03018,15.26414,18.98602;t:lava1;til:36.06036,37.97205;;
i:boulder1_770;pos:3533.189,15,1266.274;rot:0,259.2162,0;m:boulder1;scl:7.466506,21.42753,11.44368;t:rock3;til:14.93301,22.88736;;
i:boulder1_771;pos:1848.567,15,1328.776;rot:0,240.0917,0;m:boulder1;scl:18.53374,3.949828,19.51247;t:lava1;til:37.06748,39.02493;;
i:boulder1_772;pos:1357.097,15,1198.157;rot:0,249.5607,0;m:boulder1;scl:9.284341,3.484298,17.29499;t:rock3;til:18.56868,34.58998;;
i:boulder1_773;pos:885.1589,15,-2445.021;rot:0,201.5337,0;m:boulder1;scl:11.42994,8.643178,15.54399;t:lava1;til:22.85989,31.08798;;
i:boulder1_774;pos:-1101.474,15,2449.416;rot:0,244.3963,0;m:boulder1;scl:7.82815,17.28468,7.968688;t:lava1;til:15.6563,15.93738;;
i:boulder1_775;pos:3441.145,15,1752.861;rot:0,104.6969,0;m:boulder1;scl:8.935057,26.63951,11.20792;t:lava1;til:17.87011,22.41585;;
i:boulder1_776;pos:1708.914,15,3501.938;rot:0,156.0329,0;m:boulder1;scl:11.58559,6.785485,13.01752;t:rock3;til:23.17118,26.03504;;
i:boulder1_777;pos:2653.279,15,2564.409;rot:0,135.0882,0;m:boulder1;scl:10.34043,5.395977,6.767937;t:lava1;til:20.68087,13.53587;;
i:boulder1_778;pos:-522.3548,15,-2555.132;rot:0,144.7533,0;m:boulder1;scl:7.368084,20.66906,14.49568;t:rock3;til:14.73617,28.99136;;
i:boulder1_779;pos:-2675.497,15,1611.255;rot:0,196.9793,0;m:boulder1;scl:18.67794,7.283761,12.32765;t:lava1;til:37.35588,24.65529;;
i:boulder1_780;pos:944.2427,15,3653.798;rot:0,156.5555,0;m:boulder1;scl:8.269448,28.40074,14.43342;t:rock3;til:16.5389,28.86685;;
i:boulder1_781;pos:-3759.026,15,-992.0957;rot:0,258.28,0;m:boulder1;scl:19.34446,4.873806,17.87545;t:lava1;til:38.68893,35.75091;;
i:boulder1_782;pos:-361.7054,15,-105.3499;rot:0,102.5836,0;m:boulder1;scl:10.95202,2.602802,19.96109;t:lava1;til:21.90405,39.92218;;
i:boulder1_783;pos:-1911.557,15,1485.275;rot:0,205.5286,0;m:boulder1;scl:15.0116,18.38743,6.176946;t:lava1;til:30.02319,12.35389;;
i:boulder1_784;pos:-18.18903,15,-3613.514;rot:0,92.62527,0;m:boulder1;scl:14.13221,28.02902,6.733146;t:rock3;til:28.26441,13.46629;;
i:boulder1_785;pos:-997.467,15,974.517;rot:0,239.3288,0;m:boulder1;scl:13.67077,9.684866,6.850337;t:lava1;til:27.34153,13.70067;;
i:boulder1_786;pos:-1618.58,15,452.5285;rot:0,122.0911,0;m:boulder1;scl:13.00745,23.94015,12.68334;t:rock3;til:26.01489,25.36668;;
i:boulder1_787;pos:-3757.805,15,732.3221;rot:0,201.4595,0;m:boulder1;scl:15.77929,26.4864,15.16404;t:lava1;til:31.55858,30.32807;;
i:boulder1_788;pos:-2104.434,15,-1102.207;rot:0,266.5165,0;m:boulder1;scl:15.13977,6.506699,9.633625;t:lava1;til:30.27955,19.26725;;
i:boulder1_789;pos:-2200.14,15,2009.949;rot:0,177.2972,0;m:boulder1;scl:18.34056,9.411389,6.898862;t:rock3;til:36.68111,13.79772;;
i:boulder1_790;pos:424.4514,15,2109.073;rot:0,215.0305,0;m:boulder1;scl:11.82363,27.99097,13.17133;t:rock3;til:23.64727,26.34266;;
i:boulder1_791;pos:-2229.194,15,-2132.267;rot:0,248.6259,0;m:boulder1;scl:16.02786,21.45585,7.91055;t:rock3;til:32.05573,15.8211;;
i:boulder1_792;pos:-2420.85,15,3900.144;rot:0,112.653,0;m:boulder1;scl:8.589892,28.05557,16.2064;t:rock3;til:17.17978,32.41279;;
i:boulder1_793;pos:614.8869,15,2821.009;rot:0,212.9517,0;m:boulder1;scl:5.009156,15.10306,13.5023;t:lava1;til:10.01831,27.00461;;
i:boulder1_794;pos:-1530.686,15,-2334.666;rot:0,93.11737,0;m:boulder1;scl:5.555742,25.99875,16.34831;t:rock3;til:11.11148,32.69662;;
i:boulder1_795;pos:-1319.742,15,-247.1999;rot:0,245.5459,0;m:boulder1;scl:10.89022,12.35768,18.93887;t:rock3;til:21.78045,37.87774;;
i:boulder1_796;pos:-1730.888,15,-881.9849;rot:0,99.60258,0;m:boulder1;scl:13.93582,15.17475,6.353649;t:lava1;til:27.87164,12.7073;;
i:boulder1_797;pos:275.2769,15,473.281;rot:0,242.1966,0;m:boulder1;scl:14.99924,24.62075,12.17658;t:rock3;til:29.99847,24.35316;;
i:boulder1_798;pos:-1706.229,15,627.8268;rot:0,223.9888,0;m:boulder1;scl:6.717582,21.25495,19.51155;t:lava1;til:13.43516,39.0231;;
i:boulder1_799;pos:1060.945,15,-219.3671;rot:0,212.7393,0;m:boulder1;scl:7.801599,24.95529,8.57799;t:rock3;til:15.6032,17.15598;;
i:boulder1_800;pos:-3585.192,15,-400.0366;rot:0,124.5453,0;m:boulder1;scl:18.67153,15.22608,8.08771;t:rock3;til:37.34306,16.17542;;
i:boulder1_801;pos:3797.357,15,614.8869;rot:0,172.182,0;m:boulder1;scl:16.92648,4.96231,18.61248;t:lava1;til:33.85296,37.22495;;
i:boulder1_802;pos:2798.303,15,360.4846;rot:0,266.3344,0;m:boulder1;scl:16.65548,26.51472,19.62783;t:rock3;til:33.31095,39.25565;;
i:boulder1_803;pos:-511.8564,15,-2642.537;rot:0,179.1782,0;m:boulder1;scl:15.96194,28.47685,19.44334;t:lava1;til:31.92389,38.88668;;
i:boulder1_804;pos:-3069.063,15,-150.2731;rot:0,178.0802,0;m:boulder1;scl:9.136936,10.54158,17.0304;t:rock3;til:18.27387,34.06079;;
i:boulder1_805;pos:-2625.446,15,269.1732;rot:0,94.10995,0;m:boulder1;scl:5.390027,16.70852,5.787377;t:lava1;til:10.78005,11.57475;;
i:boulder1_806;pos:-1769.707,15,3486.313;rot:0,93.32051,0;m:boulder1;scl:17.81091,13.84277,9.332408;t:rock3;til:35.62181,18.66482;;
i:boulder1_807;pos:934.7209,15,-1697.439;rot:0,123.4006,0;m:boulder1;scl:9.253212,21.68862,5.755333;t:rock3;til:18.50642,11.51067;;
i:boulder1_808;pos:-2633.015,15,3441.877;rot:0,95.41277,0;m:boulder1;scl:11.37181,12.87808,11.68447;t:lava1;til:22.74361,23.36894;;
i:boulder1_809;pos:459.6088,15,-2854.701;rot:0,232.2412,0;m:boulder1;scl:5.854671,10.83541,17.39799;t:rock3;til:11.70934,34.79598;;
i:boulder1_810;pos:118.0456,15,995.7579;rot:0,95.09212,0;m:boulder1;scl:7.428968,13.3852,19.5436;t:lava1;til:14.85794,39.08719;;
i:boulder1_811;pos:2959.929,15,-44.55702;rot:0,268.4153,0;m:boulder1;scl:19.60494,22.07804,13.43776;t:rock3;til:39.20988,26.87551;;
i:boulder1_812;pos:-9.399701,15,-2110.05;rot:0,167.1876,0;m:boulder1;scl:8.287759,3.793176,8.77575;t:lava1;til:16.57552,17.5515;;
i:boulder1_813;pos:3298.318,15,572.161;rot:0,202.7866,0;m:boulder1;scl:16.14093,4.716269,11.86666;t:rock3;til:32.28187,23.73333;;
i:boulder1_814;pos:1062.41,15,3424.299;rot:0,114.2911,0;m:boulder1;scl:18.63445,13.23121,15.44008;t:lava1;til:37.2689,30.88015;;
i:boulder1_815;pos:47.9751,15,-2893.033;rot:0,257.5015,0;m:boulder1;scl:7.228004,13.86135,18.20597;t:rock3;til:14.45601,36.41194;;
i:boulder1_816;pos:236.4574,15,-3459.7;rot:0,100.7797,0;m:boulder1;scl:18.02972,28.87335,15.87725;t:lava1;til:36.05945,31.75451;;
i:boulder1_817;pos:1929.136,15,804.1017;rot:0,260.9825,0;m:boulder1;scl:7.385937,4.416242,13.49864;t:lava1;til:14.77187,26.99728;;
i:boulder1_818;pos:1130.284,15,-888.5769;rot:0,124.6769,0;m:boulder1;scl:5.834071,1.085849,5.375378;t:rock3;til:11.66814,10.75076;;
i:boulder1_819;pos:-621.7231,15,-1843.196;rot:0,239.1967,0;m:boulder1;scl:10.10376,28.03168,13.39427;t:lava1;til:20.20753,26.78854;;
i:boulder1_820;pos:2815.882,15,-2740.44;rot:0,168.9449,0;m:boulder1;scl:14.19172,11.50893,8.432417;t:lava1;til:28.38343,16.86483;;
i:boulder1_821;pos:274.5445,15,-3854.976;rot:0,269.8915,0;m:boulder1;scl:6.514328,9.682211,16.59551;t:rock3;til:13.02866,33.19102;;
i:boulder1_822;pos:-1669.118,15,2401.074;rot:0,190.6946,0;m:boulder1;scl:17.734,22.71438,9.596087;t:lava1;til:35.468,19.19217;;
i:boulder1_823;pos:-2014.832,15,-1138.585;rot:0,205.0691,0;m:boulder1;scl:10.83255,21.10627,12.3954;t:rock3;til:21.66509,24.7908;;
i:boulder1_824;pos:-1811.457,15,-97.7813;rot:0,265.4236,0;m:boulder1;scl:14.80468,8.555559,8.282723;t:lava1;til:29.60936,16.56545;;
i:boulder1_825;pos:-1831.233,15,1196.692;rot:0,238.5761,0;m:boulder1;scl:19.96887,1.572619,16.19495;t:rock3;til:39.93774,32.3899;;
i:boulder1_826;pos:-1812.922,15,-2987.03;rot:0,226.0007,0;m:boulder1;scl:15.07523,26.19169,17.94458;t:lava1;til:30.15046,35.88916;;
i:boulder1_827;pos:-2935.026,15,-382.7021;rot:0,127.9846,0;m:boulder1;scl:14.94659,27.5157,12.10975;t:rock3;til:29.89318,24.21949;;
i:boulder1_828;pos:3207.251,15,2187.445;rot:0,201.2433,0;m:boulder1;scl:16.3039,17.92898,6.257973;t:lava1;til:32.60781,12.51595;;
i:boulder1_829;pos:-2269.967,15,1699.149;rot:0,120.2286,0;m:boulder1;scl:12.18024,27.26878,11.72246;t:rock3;til:24.36049,23.44493;;
i:boulder1_830;pos:3481.185,15,-1616.138;rot:0,144.7724,0;m:boulder1;scl:8.616901,6.798761,15.56871;t:lava1;til:17.2338,31.13742;;
i:boulder1_831;pos:1765.557,15,8.423109;rot:0,250.8295,0;m:boulder1;scl:17.88461,9.18305,13.91201;t:rock3;til:35.76922,27.82403;;
i:boulder1_832;pos:435.6823,15,1092.685;rot:0,176.6053,0;m:boulder1;scl:18.23344,19.59462,9.064608;t:rock3;til:36.46687,18.12922;;
i:boulder1_833;pos:-2121.769,15,-1800.958;rot:0,93.42789,0;m:boulder1;scl:12.82113,15.18183,11.4153;t:lava1;til:25.64226,22.83059;;
i:boulder1_834;pos:-3203.589,15,-1031.648;rot:0,209.8665,0;m:boulder1;scl:14.61608,20.30708,8.637043;t:rock3;til:29.23215,17.27409;;
i:boulder1_835;pos:753.3189,15,2813.44;rot:0,205.9208,0;m:boulder1;scl:6.990875,9.485733,16.30436;t:lava1;til:13.98175,32.60872;;
i:boulder1_836;pos:748.1918,15,2299.264;rot:0,227.5854,0;m:boulder1;scl:10.33769,12.5869,15.04044;t:rock3;til:20.67537,30.08087;;
i:boulder1_837;pos:-549.6994,15,1830.012;rot:0,215.0687,0;m:boulder1;scl:9.873501,16.14563,16.96173;t:lava1;til:19.747,33.92346;;
i:boulder1_838;pos:-1206.214,15,2253.609;rot:0,241.6205,0;m:boulder1;scl:18.50215,9.368908,12.62017;t:rock3;til:37.0043,25.24033;;
i:boulder1_839;pos:-1243.812,15,-3561.266;rot:0,117.022,0;m:boulder1;scl:10.35325,17.7918,11.48076;t:rock3;til:20.7065,22.96152;;
i:boulder1_840;pos:1001.373,15,2476.272;rot:0,143.7902,0;m:boulder1;scl:15.23957,10.03269,9.987946;t:lava1;til:30.47914,19.97589;;
i:boulder1_841;pos:1805.353,15,-2864.956;rot:0,253.2227,0;m:boulder1;scl:18.77316,11.94259,16.68386;t:rock3;til:37.54631,33.36772;;
i:boulder1_842;pos:-3630.604,15,3555.65;rot:0,229.4919,0;m:boulder1;scl:17.83425,14.31095,19.62371;t:rock3;til:35.66851,39.24741;;
i:boulder1_843;pos:-423.719,15,-280.1599;rot:0,94.35027,0;m:boulder1;scl:14.63805,22.80288,5.688955;t:lava1;til:29.2761,11.37791;;
i:boulder1_844;pos:1477.95,15,887.8445;rot:0,200.1129,0;m:boulder1;scl:16.26041,12.92676,14.22468;t:rock3;til:32.52083,28.44935;;
i:boulder1_845;pos:-1436.933,15,-2025.33;rot:0,116.6008,0;m:boulder1;scl:13.92529,12.79223,15.5504;t:lava1;til:27.85058,31.1008;;
